skillsCount,projectsCount,internshipCount,certificationCount,metricsCount,githubPresent,linkedinPresent,awsPresent,dockerPresent,redisPresent,score
17,2,0,3,9,1,1,1,1,0,90
15,0,0,1,6,0,0,0,0,0,50
20,4,2,5,2,1,0,0,1,1,100
14,5,2,5,9,0,1,0,1,1,100
4,3,1,4,7,0,1,1,0,1,71
8,5,0,4,5,0,0,1,1,0,72
3,4,0,0,9,1,0,1,1,0,64
19,1,0,1,4,1,0,0,1,0,64
13,0,0,0,5,0,1,0,0,1,46
18,4,0,3,7,1,1,0,1,0,92
12,5,2,1,9,1,0,1,1,1,100
17,2,2,0,0,0,1,1,1,0,74
16,2,1,3,3,1,1,0,1,0,76
11,0,2,5,4,0,0,1,0,0,68
4,5,1,0,7,1,0,1,0,0,71
4,4,2,2,7,0,1,0,1,0,79
9,5,2,5,1,0,1,0,1,1,85
15,2,0,2,6,0,1,0,0,1,67
15,4,0,0,6,0,0,0,0,0,68
1,4,0,4,1,0,1,0,0,0,35
19,1,1,2,8,0,0,1,0,1,88
10,4,1,5,6,0,1,0,0,0,80
16,0,2,1,4,1,1,0,1,1,78
9,0,0,1,0,1,1,0,1,0,29
5,3,2,0,9,1,0,1,0,0,79
16,4,0,2,2,0,1,1,0,1,71
10,3,2,1,7,1,1,1,0,1,90
11,4,1,5,6,1,0,0,1,1,90
1,3,1,5,8,1,1,1,0,1,73
1,4,1,2,3,1,1,0,0,0,50
16,0,2,1,6,1,1,0,1,1,84
13,2,2,1,7,0,1,0,1,1,88
10,3,2,3,2,1,1,1,0,0,76
20,3,1,1,6,0,0,1,1,0,93
19,3,0,2,10,0,1,1,1,0,97
6,5,0,3,6,1,0,0,0,1,67
20,3,1,3,5,1,1,0,0,0,91
17,3,1,2,4,0,0,0,0,1,78
1,3,0,3,1,1,1,0,1,0,35
11,4,1,4,6,1,0,1,1,0,89
7,1,1,3,5,1,1,0,0,1,58
17,3,0,1,4,0,0,1,0,1,70
19,0,0,5,9,0,1,1,0,0,81
5,1,2,5,8,0,0,0,0,1,72
2,5,1,3,6,1,0,1,1,0,74
9,5,0,4,2,1,0,0,0,1,63
8,3,1,5,9,1,1,0,1,1,90
13,3,2,5,9,0,1,0,1,1,100
12,4,2,1,4,0,1,1,0,0,84
12,5,2,2,5,0,1,0,1,0,94
2,5,1,2,6,0,1,1,0,0,67
10,5,2,4,7,1,1,1,0,1,100
20,2,0,4,7,1,1,1,0,1,91
8,5,1,2,4,0,0,1,1,0,75
8,5,1,5,8,0,1,1,1,0,95
19,5,0,2,0,0,0,0,0,1,70
13,3,1,3,4,0,1,0,0,1,74
12,1,1,1,7,0,0,0,1,0,66
4,1,0,3,10,0,1,1,1,0,59
4,1,0,2,0,0,0,0,1,0,21
4,5,1,2,8,0,0,1,1,0,79
11,5,1,3,7,1,1,1,0,1,96
18,3,0,4,3,1,0,0,1,1,78
17,0,0,4,10,0,1,1,1,1,85
2,4,2,5,2,0,0,0,1,1,67
11,2,1,4,9,1,0,0,1,0,84
5,4,1,0,9,1,1,0,1,1,79
12,3,2,5,0,0,1,1,1,0,79
16,3,2,3,2,0,0,1,1,0,87
6,3,1,0,7,0,1,1,1,1,71
19,1,0,3,9,0,0,1,1,1,87
13,5,0,1,4,1,1,1,0,1,77
17,5,0,4,9,1,0,1,0,0,100
15,1,1,3,5,0,0,0,1,1,73
2,4,2,5,10,0,1,1,1,0,94
3,5,2,3,10,1,1,0,1,0,96
14,5,2,1,6,1,0,1,1,0,100
19,1,0,0,10,0,0,1,1,0,81
20,4,0,5,9,0,0,0,1,0,100
18,0,2,1,9,1,0,1,1,0,96
17,2,0,0,10,1,1,1,0,0,83
16,1,0,3,5,0,0,0,0,1,61
10,5,2,3,4,1,0,0,1,0,90
2,2,1,4,6,1,1,1,1,0,63
1,4,0,4,6,0,1,1,0,1,57
8,3,0,2,5,0,0,0,0,0,50
15,0,1,3,10,1,0,1,1,0,87
16,2,1,1,6,0,0,0,0,0,72
18,4,2,3,1,0,1,1,1,1,98
9,4,2,5,8,1,1,1,1,1,100
10,4,0,2,9,0,0,1,0,1,78
1,1,1,4,9,0,0,1,0,0,56
1,1,0,4,2,0,0,0,1,1,28
18,2,2,4,4,1,1,0,0,0,91
20,1,1,2,4,0,1,1,1,0,81
18,2,0,1,3,1,1,1,0,1,69
18,5,2,5,10,0,0,1,0,1,100
1,1,2,3,9,1,1,1,1,1,76
8,5,2,2,6,0,0,1,0,0,87
7,4,1,0,2,0,0,1,1,1,61
20,0,2,3,7,0,1,1,0,1,96
5,0,0,0,6,0,0,0,0,0,28
1,4,2,3,6,0,0,1,0,1,73
2,1,1,0,0,1,1,1,1,0,32
14,3,1,5,5,1,0,1,0,0,85
2,1,1,1,4,1,1,0,0,0,38
2,5,2,2,8,1,1,0,1,0,86
12,2,1,1,3,0,1,1,0,0,61
10,3,0,5,9,0,0,0,1,1,79
1,4,1,4,1,0,0,1,1,0,51
12,1,0,5,5,1,1,0,0,0,59
1,1,1,2,10,0,1,1,1,0,61
1,3,1,1,8,0,1,1,0,1,62
2,2,1,0,7,1,0,1,1,0,56
6,5,1,1,8,0,0,0,1,1,80
11,5,1,4,4,0,1,0,0,0,79
4,3,2,5,10,0,1,0,1,1,92
9,2,0,4,9,1,0,0,1,1,73
4,3,1,2,1,0,1,0,1,0,46
6,0,1,2,2,0,0,1,1,0,40
13,1,2,0,9,1,1,0,1,0,87
12,3,0,1,2,0,0,0,1,1,54
11,4,2,2,5,1,0,1,1,0,92
7,0,0,0,6,0,1,1,0,1,41
3,1,0,0,2,0,0,0,1,1,24
17,5,2,3,6,1,0,0,1,0,100
3,4,1,5,6,1,0,1,1,1,78
6,2,1,1,7,0,0,1,0,0,59
2,4,0,4,7,0,0,0,1,1,60
8,1,1,1,10,0,0,0,1,0,67
3,3,2,1,1,0,0,1,0,1,53
13,4,2,1,7,0,0,1,1,1,100
8,4,1,1,7,1,0,0,0,1,75
5,3,1,4,9,0,1,0,1,1,79
5,3,1,4,9,0,1,0,0,1,75
4,5,1,0,8,0,0,1,1,0,75
19,4,0,2,2,1,1,0,1,0,77
8,5,2,1,0,0,0,0,0,1,66
17,5,2,1,4,0,1,0,1,1,100
12,0,2,0,3,0,0,1,0,0,57
18,1,2,0,10,1,0,0,0,1,97
5,1,0,1,10,1,1,0,1,1,59
12,2,0,4,5,1,0,0,0,0,60
17,2,2,3,1,1,0,1,0,1,83
1,3,1,1,10,1,1,1,1,1,75
5,3,0,5,2,1,1,0,1,1,53
1,4,1,0,9,1,1,1,0,0,68
16,0,0,0,3,0,1,0,0,1,46
4,2,2,1,5,0,0,0,1,1,62
17,2,2,5,0,0,0,0,1,0,78
18,5,2,4,6,1,1,1,0,1,100
18,2,2,5,6,1,1,0,1,0,100
1,3,2,1,3,0,0,0,0,0,48
15,5,2,4,6,0,0,1,0,1,100
8,0,0,4,3,0,1,1,0,0,39
14,3,0,3,2,1,0,0,0,1,61
17,0,2,0,8,0,1,1,1,1,91
20,4,2,5,1,0,0,1,1,1,100
18,4,1,1,6,1,0,1,1,0,97
6,3,1,0,9,1,1,0,0,0,69
17,2,1,0,9,1,1,0,1,1,93
3,4,1,5,9,1,1,1,1,0,86
5,2,2,3,8,0,1,0,1,0,76
9,1,2,2,5,1,1,1,0,0,71
18,5,2,3,3,0,0,1,1,0,100
12,0,1,3,3,1,1,1,1,0,62
17,1,0,5,1,0,0,1,0,1,59
6,1,0,1,5,0,0,1,0,1,41
13,2,1,0,8,1,0,0,0,0,73
10,1,1,4,4,0,1,0,1,1,64
11,4,0,1,5,1,1,0,0,0,64
10,2,2,1,1,1,1,1,0,1,67
5,3,2,1,9,0,0,1,1,0,82
6,1,0,4,0,1,1,1,1,0,38
18,1,2,1,0,0,0,0,1,1,70
2,0,0,1,0,0,0,1,0,0,10
5,5,0,5,5,0,1,1,1,0,70
4,0,2,2,5,1,1,1,0,1,59
11,1,2,2,8,1,1,1,0,1,87
4,1,0,1,5,1,0,1,1,0,41
8,1,1,1,7,1,0,1,0,1,64
15,2,1,0,2,0,0,0,0,1,59
9,1,0,2,1,0,1,0,0,1,35
10,1,2,4,8,1,0,1,1,0,88
6,3,0,3,0,0,1,0,1,1,42
1,4,2,3,8,0,0,1,0,1,79
9,0,0,1,0,1,1,0,0,0,25
13,2,1,3,5,1,1,0,0,0,72
17,4,2,2,1,1,1,0,1,1,93
15,2,1,1,2,1,1,1,1,0,71
8,1,2,3,1,1,0,1,0,1,60
5,5,1,2,3,1,1,1,1,1,74
14,3,0,5,7,0,0,0,1,1,81
14,0,0,2,10,1,0,1,1,1,76
14,5,0,3,4,1,1,1,0,1,83
13,2,2,2,4,1,1,1,1,1,88
10,3,1,1,6,0,1,0,0,0,67
17,1,2,5,8,0,0,1,0,1,100
7,5,2,2,8,1,0,1,1,1,100
16,5,1,2,1,0,0,1,0,1,81
16,2,1,2,9,0,1,0,0,0,85
2,2,1,4,8,1,1,0,0,0,61
2,2,2,4,9,1,1,0,1,0,78
13,1,2,5,3,1,0,0,0,1,76
16,3,0,5,5,1,1,1,0,0,81
15,0,2,2,1,0,1,0,1,0,63
2,0,1,5,7,1,1,1,0,1,57
20,0,1,4,5,0,0,0,1,0,77
20,2,0,1,10,1,0,0,1,1,92
17,5,2,4,5,0,0,0,0,1,100
4,4,0,2,1,1,1,0,0,0,40
1,1,0,3,3,1,0,1,0,1,32
6,1,1,2,9,1,1,1,0,1,70
4,4,1,1,2,1,1,1,0,1,58
10,2,0,2,2,1,1,1,0,0,49
18,3,2,0,5,0,1,0,0,0,88
20,1,1,1,7,1,0,0,0,1,84
9,0,1,1,7,0,0,1,0,1,58
16,2,2,2,9,0,1,1,0,0,99
1,0,2,4,5,0,0,0,1,1,52
10,0,1,0,9,1,1,1,0,1,69
15,3,2,3,0,0,0,0,0,0,71
19,4,0,1,3,0,0,1,1,0,77
3,4,2,1,8,0,1,1,1,0,82
1,3,0,5,1,0,0,0,1,0,34
9,5,0,1,1,0,1,1,1,0,58
12,4,2,5,9,0,1,0,0,0,100
17,0,1,5,4,0,1,1,1,0,76
3,1,2,2,4,0,1,0,1,1,56
19,1,1,0,8,0,1,0,0,0,79
7,1,1,2,8,1,0,1,1,1,71
9,0,2,1,5,1,0,1,1,1,69
18,1,0,1,8,0,0,0,0,1,70
13,4,2,1,9,0,0,0,1,0,99
20,3,2,5,4,1,0,0,0,0,100
17,2,0,3,2,1,1,1,1,1,72
8,5,2,3,8,0,0,0,1,0,95
16,1,1,0,7,0,0,0,1,0,72
13,0,1,0,8,0,0,1,0,1,67
5,0,1,0,1,1,0,1,1,0,34
3,1,2,3,8,0,0,1,1,1,72
7,4,0,2,10,0,0,1,0,0,72
6,0,2,3,2,1,0,1,0,1,54
14,0,2,4,7,1,0,0,1,1,87
10,3,1,4,6,1,1,0,0,1,79
7,4,0,0,1,1,1,1,0,0,46
8,1,0,0,6,1,1,0,0,1,47
16,1,1,1,9,0,0,0,1,0,80
3,0,1,1,5,0,0,1,0,0,37
12,3,1,1,1,1,1,1,1,1,70
13,5,1,1,4,0,1,1,1,1,88
14,1,1,1,2,0,1,0,1,0,57
4,4,1,2,3,1,1,1,1,0,64
12,0,2,4,1,1,0,0,1,0,62
15,2,1,4,9,0,0,0,0,0,85
20,3,0,0,5,0,0,0,1,1,77
6,0,1,3,8,0,0,0,1,1,59
9,4,2,3,3,0,1,0,0,1,78
4,3,1,0,6,0,1,1,0,1,60
19,3,1,0,4,1,0,0,0,0,78
11,2,1,3,6,0,1,0,0,0,68
20,5,1,4,3,1,1,1,1,0,100
2,3,1,3,6,1,0,0,1,0,60
4,0,2,5,8,0,0,0,1,0,66
18,3,1,1,4,0,0,0,1,1,82
9,1,1,5,3,1,1,1,0,0,61
20,3,2,5,4,1,0,1,1,0,100
8,0,2,2,4,0,0,0,1,0,56
5,3,0,2,2,1,0,0,0,1,41
2,4,0,4,3,1,1,0,1,0,50
7,4,0,3,1,1,1,0,0,0,48
7,0,1,0,3,1,1,0,0,0,38
4,3,1,1,2,0,0,1,0,0,45
16,4,2,5,5,1,0,0,1,0,100
10,5,2,2,10,1,1,0,0,0,100
10,3,2,2,8,1,0,0,1,1,93
11,4,2,1,6,0,1,1,1,0,92
11,4,0,5,5,0,0,0,0,0,67
17,2,1,4,7,1,0,0,0,0,86
9,2,1,2,1,1,1,0,1,1,57
8,5,0,0,1,1,1,0,0,0,49
15,1,2,5,10,1,1,0,0,1,100
6,2,1,1,2,0,0,1,1,0,48
2,4,0,0,3,0,1,1,1,0,43
18,5,1,3,10,1,1,0,1,1,100
13,1,0,3,1,0,1,1,1,1,53
8,4,1,4,3,1,0,0,1,1,73
15,3,0,0,6,0,1,0,0,1,68
12,2,1,1,7,1,0,1,1,1,81
2,4,2,1,4,0,0,1,0,1,65
20,2,2,2,7,0,1,1,0,0,100
13,4,2,2,5,0,0,0,0,1,88
1,5,2,3,6,0,0,0,1,0,75
12,3,2,1,5,0,0,0,0,0,76
19,1,1,4,1,1,0,1,0,1,74
9,5,0,4,7,1,0,0,0,1,78
6,0,1,1,6,0,1,0,0,1,47
8,4,2,5,2,0,0,1,1,0,80
5,5,2,3,4,0,0,1,0,1,80
15,4,2,5,10,1,1,1,1,1,100
5,5,0,5,9,0,0,0,1,1,79
4,4,1,5,10,0,0,0,1,1,85
13,5,1,1,3,0,1,0,1,0,78
17,0,0,4,3,1,1,0,0,1,59
13,0,0,0,3,1,1,1,1,1,51
20,0,2,4,8,1,0,1,1,1,100
15,1,1,3,1,1,1,1,0,1,66
8,2,1,0,7,1,0,0,1,1,67
15,1,0,3,4,0,1,0,1,1,62
19,3,2,2,6,1,0,1,0,1,100
20,2,2,5,5,1,1,1,0,0,100
5,2,1,4,4,1,0,0,0,0,53
2,0,2,4,6,1,1,0,1,0,59
9,2,1,5,2,1,0,0,0,1,60
13,4,0,3,8,0,1,0,0,1,81
11,3,1,1,6,0,0,0,0,0,67
1,5,0,0,2,1,0,0,1,0,40
10,3,2,3,9,0,1,1,0,0,94
1,1,0,5,3,0,0,0,1,0,30
2,2,2,3,9,1,1,1,1,1,83
9,3,1,1,2,0,0,1,1,1,62
15,3,1,3,9,0,0,0,0,0,88
4,1,1,2,6,1,1,1,1,0,58
11,1,1,2,7,0,0,1,1,1,73
17,2,2,1,9,0,1,0,0,0,95
20,4,1,1,6,1,1,1,0,0,99
10,5,0,4,9,0,1,1,1,1,93
12,0,2,4,0,0,0,1,1,1,63
11,1,1,1,9,0,1,1,1,0,76
2,1,2,0,1,0,0,0,1,0,36
6,5,1,0,9,1,1,1,1,0,87
13,3,2,1,10,0,1,1,1,1,100
15,3,0,1,7,1,0,0,0,1,74
20,0,2,5,0,1,1,1,0,1,82
10,0,1,1,2,0,1,0,0,1,43
4,1,1,5,5,0,0,1,0,1,55
5,2,2,2,7,0,1,1,0,0,71
9,3,2,0,2,1,0,1,0,0,66
19,4,2,1,3,1,1,0,0,0,94
19,1,1,3,3,1,0,0,0,0,71
13,4,2,2,6,0,1,1,1,1,100
13,0,0,0,1,0,0,1,0,1,36
14,4,0,0,2,1,1,0,0,1,62
4,3,0,3,9,0,1,0,1,0,62
15,4,0,2,9,0,1,0,0,1,86
14,5,2,5,9,1,0,0,0,0,100
5,5,1,4,8,0,0,1,1,1,88
18,3,2,0,0,1,1,1,1,1,87
17,2,0,4,10,1,0,0,1,0,89
13,5,0,3,6,0,0,0,1,1,82
16,2,0,0,7,0,0,0,1,0,67
17,3,1,2,4,1,1,1,0,1,87
3,1,0,3,5,0,1,0,0,1,37
1,5,0,0,6,0,0,1,1,0,53
7,2,1,0,10,1,1,0,1,0,73
10,3,0,1,10,0,1,1,0,0,73
11,2,2,5,9,1,0,1,1,1,100
11,0,2,5,3,1,0,1,1,0,72
18,5,1,1,5,0,0,1,0,1,95
10,4,1,2,0,1,0,0,0,1,60
5,4,1,1,4,0,0,0,1,0,58
18,0,1,3,4,1,1,1,1,1,80
12,5,1,2,1,1,1,0,1,0,75
16,4,0,1,1,1,0,0,1,0,64
17,0,2,1,1,0,1,0,1,1,68
19,5,2,5,7,1,1,1,0,1,100
11,4,1,5,3,0,1,0,1,0,77
7,5,0,2,0,0,0,0,1,1,50
18,4,0,1,7,0,0,0,0,1,82
9,2,2,5,9,0,0,1,0,1,92
1,2,1,0,8,0,1,0,0,0,48
13,1,1,4,9,1,0,0,0,1,82
3,5,0,4,8,1,0,1,1,0,74
7,3,2,3,7,1,1,0,1,1,88
6,5,2,3,5,0,1,1,0,1,87
16,1,2,5,0,1,1,0,0,0,72
4,3,1,0,7,0,1,1,0,0,60
11,3,0,0,8,1,1,0,0,0,66
18,3,2,5,1,0,0,1,1,1,95
16,5,2,3,5,1,0,0,1,1,100
12,2,1,3,2,1,1,1,0,1,68
12,4,0,1,7,1,1,0,1,0,76
20,3,2,4,10,1,0,1,1,1,100
16,1,2,1,4,1,1,1,1,0,84
7,2,2,4,10,1,1,0,0,0,87
20,3,1,3,10,1,0,1,0,1,100
2,1,0,1,1,1,1,1,1,1,30
3,4,1,5,9,1,1,0,1,0,82
18,5,1,3,10,0,0,1,1,0,100
10,1,2,4,5,1,1,1,1,1,84
2,5,2,4,9,1,0,1,0,0,91
4,0,2,3,2,0,1,1,1,1,53
12,1,1,5,3,1,1,1,1,0,71
7,4,2,5,4,1,1,0,0,0,81
10,0,2,0,2,0,0,0,0,1,49
11,1,2,3,1,0,1,1,0,0,62
10,4,2,0,3,1,0,1,0,0,76
17,0,0,3,10,1,0,0,1,1,80
18,4,0,1,9,1,1,1,1,1,100
11,4,2,5,10,0,1,0,0,0,100
20,5,0,3,6,0,0,1,1,0,97
11,1,2,2,5,0,1,0,0,1,71
19,5,1,1,0,1,0,1,1,1,89
3,1,2,1,3,0,0,0,1,0,46
18,0,1,4,10,0,1,1,1,0,94
4,2,0,4,10,0,0,1,1,1,67
2,5,1,4,1,0,1,0,0,1,55
3,0,0,5,6,1,0,1,0,0,41
9,2,1,1,3,0,0,1,0,0,53
7,3,0,3,7,0,1,0,0,0,58
13,1,0,3,9,0,0,1,0,1,71
3,4,0,1,4,0,1,1,1,0,50
20,5,1,5,10,1,0,0,1,1,100
14,3,1,3,7,0,0,0,0,0,80
10,1,0,2,9,1,0,0,1,0,63
6,5,0,3,6,0,1,0,1,1,70
3,4,2,0,2,1,1,1,0,1,64
6,5,0,2,4,1,1,0,0,1,61
15,3,0,3,9,0,0,1,1,0,86
1,4,0,3,1,1,0,0,1,1,41
5,1,0,1,0,1,1,0,1,0,26
12,1,0,1,6,0,0,0,1,1,56
5,3,0,3,3,0,0,1,1,1,51
20,0,0,2,7,1,1,0,1,0,74
13,1,1,3,3,0,1,0,0,1,61
19,3,2,0,4,1,1,1,1,0,98
1,4,0,2,8,0,0,1,0,1,57
12,4,2,1,4,1,0,0,1,1,88
19,2,2,4,6,0,0,0,1,0,98
6,4,2,3,3,0,1,1,0,0,73
7,3,2,3,9,1,0,1,0,0,89
18,1,1,2,3,1,0,0,1,1,74
12,5,1,1,2,0,1,1,1,1,80
4,3,2,1,9,1,1,1,1,1,88
10,3,1,1,10,1,0,0,1,0,84
10,5,2,3,6,0,1,0,0,0,91
16,2,2,4,9,1,0,0,0,1,100
15,1,1,3,5,0,1,0,1,0,72
19,1,0,3,1,1,0,0,0,1,58
6,3,0,2,3,1,0,1,0,0,47
15,2,2,1,9,1,0,1,1,1,100
11,2,1,4,10,0,1,0,1,1,89
7,0,2,5,7,1,1,0,1,1,77
15,4,0,3,4,0,1,1,0,1,77
12,5,2,3,3,1,0,0,1,0,91
20,1,2,4,9,0,1,1,0,0,100
16,2,2,5,9,1,0,0,1,1,100
20,2,2,4,3,0,0,0,1,1,94
7,2,0,0,1,0,0,0,0,1,30
15,2,2,2,7,1,0,1,0,0,92
1,2,0,1,6,0,0,0,0,1,35
16,4,1,1,8,0,1,1,1,1,100
4,0,2,4,9,1,0,1,0,1,73
19,2,2,1,6,0,1,1,0,1,97
7,1,2,4,7,0,0,0,1,1,75
15,0,0,3,4,0,0,1,0,1,55
1,2,2,3,1,0,0,0,1,1,48
2,1,2,5,7,1,1,0,0,1,68
10,5,0,4,2,0,0,1,0,1,66
11,0,0,5,5,1,1,0,0,0,52
7,2,2,5,8,1,1,1,1,0,91
15,3,0,1,7,1,0,0,0,0,71
9,4,2,5,6,0,1,1,1,1,99
5,2,0,2,4,1,0,0,1,1,46
6,5,1,3,2,1,1,1,1,1,75
10,0,1,4,10,1,1,1,1,0,81
10,1,2,3,3,1,1,0,1,0,69
6,0,2,0,7,0,1,0,1,1,62
16,1,2,3,7,0,1,0,0,0,86
19,1,0,1,9,0,0,0,0,1,75
13,4,1,2,6,1,0,1,1,0,89
18,1,2,0,2,1,1,0,1,1,79
1,0,1,2,7,0,0,0,1,1,44
16,5,1,1,10,0,0,0,1,0,100
3,2,2,2,2,0,1,1,0,0,52
10,1,1,2,7,0,1,0,1,0,66
12,1,2,4,3,0,0,1,1,1,77
7,3,0,1,10,1,0,0,0,1,67
19,5,1,3,0,1,1,1,1,1,95
1,4,2,5,3,0,1,1,0,1,70
3,2,1,1,8,1,1,0,1,1,64
4,3,2,4,6,1,0,0,0,0,72
10,0,1,4,9,0,1,0,1,0,71
16,2,1,2,6,0,1,0,0,0,76
8,2,2,3,3,0,0,1,0,1,68
12,3,0,1,0,0,1,0,0,0,43
6,3,1,2,0,1,0,1,1,1,55
11,2,1,0,7,1,0,0,0,1,69
13,5,1,0,0,0,0,1,0,1,68
10,4,0,0,4,1,0,1,1,0,63
3,1,2,0,1,0,1,0,1,0,40
4,4,0,5,9,0,1,0,0,0,67
18,5,1,0,5,1,1,0,0,1,94
13,0,1,4,6,1,0,1,1,1,76
16,0,2,4,8,1,0,1,1,1,98
16,2,2,2,1,1,0,0,1,1,79
10,3,1,5,7,1,0,0,0,0,79
14,2,1,1,5,0,0,0,1,0,69
11,1,1,5,6,0,1,1,0,0,71
1,5,0,2,9,0,1,0,0,0,60
14,5,0,3,8,0,0,1,0,0,87
9,5,2,3,6,0,0,1,0,1,94
11,3,2,5,3,1,1,0,0,0,81
1,4,2,4,7,0,0,1,1,0,79
2,3,1,0,7,0,0,0,0,0,50
10,2,0,1,0,1,1,1,1,1,48
17,2,0,0,5,0,1,1,0,1,68
13,4,0,1,6,1,1,0,1,1,78
8,5,0,2,4,0,0,1,1,1,68
16,1,2,4,2,0,1,1,0,0,77
11,1,0,2,6,1,1,0,1,0,58
12,0,1,4,2,0,0,1,1,1,59
18,5,2,4,7,0,0,1,1,1,100
13,0,0,4,4,1,0,1,0,0,53
20,1,1,0,2,0,0,0,1,0,65
7,5,0,0,6,1,1,1,0,1,69
1,0,1,1,2,1,0,0,1,0,27
4,0,0,2,5,0,0,0,1,0,31
10,4,2,4,0,0,0,0,1,1,75
2,0,0,0,3,1,0,1,1,0,24
1,1,0,2,5,1,0,1,1,0,37
16,0,2,0,9,1,1,1,0,0,88
12,0,1,3,0,0,1,1,1,1,53
5,0,2,5,9,1,1,0,1,0,76
2,3,0,0,8,1,1,0,0,1,51
4,4,1,1,1,1,0,1,0,1,53
18,5,1,4,7,1,1,0,1,1,100
15,0,1,3,6,0,1,1,1,1,77
17,3,2,0,8,1,0,0,1,0,100
4,2,1,1,10,0,1,1,1,0,70
19,2,1,4,8,1,0,1,1,1,100
6,2,1,5,4,0,0,0,1,1,61
18,4,2,3,8,1,1,1,1,1,100
12,2,1,5,9,1,1,0,0,1,89
4,5,2,1,7,0,0,0,0,1,79
12,5,1,1,7,0,1,0,1,0,88
17,5,0,4,5,0,0,1,0,0,86
15,4,1,1,7,1,1,1,0,0,92
13,5,2,5,8,1,0,1,0,1,100
18,0,0,4,8,0,1,0,0,0,70
7,4,2,5,5,0,1,1,0,1,88
9,3,1,3,7,0,0,1,1,0,78
6,0,0,5,3,0,0,0,0,0,31
6,5,1,1,3,0,0,0,0,1,61
4,3,2,5,8,0,0,0,0,1,80
12,5,0,0,9,1,1,1,0,1,88
4,0,2,5,0,0,0,1,0,1,45
17,5,1,1,10,1,1,1,0,0,100
14,0,0,3,4,1,0,1,0,1,56
15,0,0,1,6,1,0,0,0,1,56
8,2,1,4,2,1,0,0,1,1,60
18,2,2,5,7,0,1,1,0,0,100
12,2,2,1,2,0,1,1,1,0,72
4,4,1,1,0,0,0,1,1,1,51
5,3,1,1,6,0,0,1,1,0,63
15,5,1,0,2,0,1,1,1,0,81
1,3,2,0,1,0,0,1,1,1,51
11,3,2,4,9,0,0,0,1,0,96
3,4,1,1,6,1,0,1,1,1,70
13,0,0,2,10,0,1,0,0,0,62
15,4,0,0,3,0,1,0,0,0,61
1,2,2,0,6,1,1,1,0,1,62
16,0,0,4,5,0,1,0,0,0,57
19,4,0,4,6,0,1,1,1,0,94
10,0,0,2,1,1,0,0,1,1,37
16,5,1,1,1,1,1,0,0,0,77
12,2,1,1,5,0,0,0,0,1,64
19,4,1,0,9,0,1,0,0,1,100
5,4,2,2,6,0,0,0,0,0,72
6,5,2,4,3,0,0,0,0,1,77
16,0,0,1,5,0,1,0,0,0,51
10,4,2,1,3,0,0,1,1,1,82
3,1,0,1,1,0,0,0,0,1,19
3,1,0,4,10,1,1,1,1,0,62
8,5,2,1,1,1,1,1,0,0,75
17,3,0,0,8,0,1,0,0,1,78
8,5,1,5,5,1,0,1,1,1,90
13,0,2,2,0,0,1,0,1,1,59
14,1,0,0,7,1,1,1,1,0,67
8,3,1,5,6,0,0,1,0,1,76
14,2,0,0,9,1,1,1,0,1,77
14,3,2,2,9,0,0,1,1,1,100
7,0,0,3,4,0,0,1,1,0,40
2,5,0,4,9,1,0,0,0,0,67
4,0,2,4,1,1,1,0,0,1,47
17,2,2,2,7,0,1,0,0,0,91
19,0,1,3,7,0,1,0,1,1,84
10,0,1,1,7,0,0,0,1,1,60
8,0,1,2,2,0,1,0,0,0,38
3,0,0,5,5,1,0,1,0,0,38
3,3,0,2,9,0,0,0,1,0,56
19,1,0,2,4,1,1,0,0,0,64
6,5,2,4,4,1,0,1,1,0,88
3,1,0,2,2,0,0,1,0,0,25
8,5,2,4,0,1,1,1,1,0,82
17,2,2,1,1,0,0,1,0,0,73
3,0,1,1,1,0,1,1,0,0,27
1,1,0,4,0,0,0,1,0,1,22
3,0,1,5,10,1,0,1,1,1,70
12,3,2,2,2,1,1,0,0,0,74
6,2,1,3,2,0,0,0,1,0,48
10,1,2,2,7,0,1,1,0,1,79
16,5,1,5,7,1,0,1,1,0,100
12,2,2,0,3,0,0,1,1,0,71
6,4,2,1,10,1,1,1,1,0,97
8,0,0,2,10,1,1,0,0,1,58
5,2,0,2,8,0,1,0,1,1,57
11,1,0,0,3,1,0,1,0,1,46
20,2,0,0,2,0,1,0,0,0,58
6,5,0,0,6,0,0,0,1,0,59
1,4,1,4,6,0,1,0,0,1,63
2,2,1,2,8,1,1,0,1,1,64
3,2,1,0,7,1,1,0,1,1,59
7,0,0,3,6,0,1,1,0,0,44
17,3,1,4,4,1,0,1,0,1,89
4,2,1,5,8,0,0,0,1,1,69
2,1,1,4,4,1,0,0,0,0,42
2,1,0,3,6,0,0,0,1,0,37
9,0,1,5,4,1,0,0,1,0,57
10,4,0,0,5,1,1,1,1,0,68
13,1,2,2,3,0,0,1,1,1,75
17,0,0,2,1,0,0,1,0,0,45
17,4,2,3,7,0,0,1,1,1,100
15,2,1,3,2,1,0,1,1,0,73
20,3,0,2,0,0,1,1,0,0,65
9,2,0,1,7,0,0,0,1,0,55
12,3,2,5,1,0,0,0,1,1,79
7,1,1,0,1,1,0,0,1,1,42
3,0,2,2,10,0,0,1,0,0,64
17,5,0,1,1,0,0,1,1,1,75
10,3,1,3,2,0,0,0,0,1,60
13,2,1,5,7,0,0,0,0,0,77
9,5,1,3,9,0,0,0,0,0,86
